company_ISIN,name,headquarters,size,year_founded,ownership_type,industry,sector,revenue
CNE000000WL7,Xiamen C&D,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000000WV6,Yankuang,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000000X38,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000000YM1,"Jushi Group Co., Ltd",Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE0000011B7,Shanghai Pudong Development Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE0000011C5,Hainan Nongken Investment Holding Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE0000012G4,Henan Guanghui Accounting Service,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE0000012J8,YTO Express Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE0000012M2,Inspur Electronic Information Industry,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001303,HG Tech,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE0000014G0,Angel Yeast,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE0000014W7,Jiangsu Hengrui Medicine,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001527,Zoomlion,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE0000015Y0,China Minsheng Banking,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE0000016H3,HLA,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE0000016J9,Wanhua Chemical Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE0000016L5,BOE,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE0000016P6,Southwest Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001733,Guangzhou Baiyunshan Pharmaceutical Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE0000017H1,Inner Mongolia BaoTou Steel,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE0000017Y6,Yongyou,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE0000018V0,Hengli Petrochemical,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001998,Huaneng Power,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE0000019P0,Jiangxi Copper,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE0000019V8,Anhui Conch Cement,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001B33,China Merchants Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001BB0,China National Software & Service,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001BD6,COSCO Shipping,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001D15,Xiamen Tungsten,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001DB6,CITIC Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001DN1,Silan,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001DQ4,Sichuan Road & Bridge (Group),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001F05,JCET Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001F70,Sany Heavy Industry,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001FG0,China Southern Airlines,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001FQ9,Hengtong Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001FW7,Huaxia,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001G38,NARI Technology,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001G87,China Yangtze Power,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001GD5,Hundsun,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001GL8,TCL,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001GS3,Tongwei Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001J84,NHU,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001KK2,FOCUS (UK),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001KM8,Sieyuan Electric,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001LJ2,Huadian Power,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001N05,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001NN0,Air China,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001NY7,Gotion,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001P37,Industrial and Commercial Bank of China,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001PQ8,China Merchants,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001Q93,China Life Insurance,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE000001QZ7,Bridgestone Industrial Products,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000000D4,Weichai Power,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000000R4,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000000S2,Bank of Communications,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000000T0,Aluminum Corporation of China,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000001Y8,AviChina,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000002G3,China CITIC Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000002N9,S&H Building Material,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000004J3,TravelSky Technology,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000005P7,Bank of Ningbo,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000601,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000627,The Bank of Nanjing,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000006C3,Tongfu Microelectronics,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000734,Bank of Beijing,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000742,China Construction Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000759,China Oilfield Services,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000767,China Shenhua Energy,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000007Q1,Petrochina International,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000007W9,Ninestar (China),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000866,China Railway Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000008M8,China Pacific Insurance,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000008S5,Goldwind Global,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000957,China Coal Energy,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000B24,Zijin Mining,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000B81,iFLYTEK,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000BJ4,Zhejiang Dahua Technology,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000BP1,GoerTek,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000CP9,CRRC Tangshan,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000CS3,Beijing Oriental Yuhong Waterproof Technology,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000D55,Shanghai Electric,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000F46,Miami-Dade State Attorney's Office,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000F87,Accelink Technologies,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000FD8,Everbright Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000FN7,Sinopharm Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000GS4,EVE Energy,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000HK9,China Merchant Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000JG3,Hithink RoyalFlush Information Network,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000KC0,China National Chemical Engineering,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000KT4,Gem,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000KW8,China XD Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000L63,SF International,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000LQ8,Huatai Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000MD4,Eastmoney Security,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000ML7,NAURA,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000PW7,Kelun Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000RJ0,Agricultural Bank of China,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000S33,O-film,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000SD1,JA Solar,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000SF6,GanfengLithium,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000SL4,China Everbright Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000T32,Tianqi Lithium,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000V20,Zhi Fei Biological,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000V95,Industrial Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000W60,Rongsheng Petrochemical,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000X77,LiaoNing Port Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100000XX9,Yonghui Superstores,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000010F8,Gold Fields,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000010N2,37 Interactive,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000011H2,Changzhou Xingyu Automotive Lighting Systems,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001260,Sunwoda Electronic,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001526,BYD,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001567,Ningbo Sanxing Smart Electric,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000015F7,Sailun Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000015L5,Lingyi iTech,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000015M3,LB Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000015Y8,Founder Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001617,Beijing Heping Media,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000017G1,Bank of China,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000018M7,Sungrow,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000018P0,Kuang-Chi Institute of Advanced Technology,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000018V8,Great Wall Motor Company,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000019P8,Soochow Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000019Y0,New China Life,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001B07,Satellite Petrochemical,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001D96,Western Security,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001DJ8,Zhejiang Jingsheng Mechanical & Electrical,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001FR6,LONGI,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001KV8,Tigermed,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001NQ2,Guangzhou Automobile Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001NR0,CMOC Brasil,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001QQ5,Midea Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001RG4,Guangzhou Tinci Materials Technology,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001SP3,Zhejiang and Zhejiang Electric Power Corporation,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001V45,Spring Airlines,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001V60,M&G Stationery,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001VW3,Huayou Cobalt,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001WS9,Guosen Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001Y42,Chaozhou Three Circle(Group),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001YF2,Beijing Kunlun,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001YW7,LENS (MI),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001ZV6,Orient Securities (China),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100001ZY0,Juneyao Airlines,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100002177,Dongxing Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000023J3,Tuopu,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100002615,Eoptolink Technology,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000028B9,SERES,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100002FC6,China Merchants Shekou Industrial Zone Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100002FD4,Shenwan Hongyuan,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100002FG7,Galaxy Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100002FM5,SHAI,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100002G76,Bank Of Jiangsu,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100002G84,Goodix,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100002NT4,SG Micro,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100002PC5,Yealink,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100002R65,Zheshang Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100002RB3,Oppein,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100002RZ2,Rational 360,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100002SN6,Bank of Chengdu,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100002V44,Caitong Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000031K4,WuXi AppTec,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000031N8,ECOVACS Robotics,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000031P3,Foxconn Industrial Internet,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000031R9,Nanjing Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000031T5,China Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003373,Shennan Circuits,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000033C7,Desay SV Automotive,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003662,Contemporary Amperex Technology,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003F27,Peoples Insurance Company of China,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003F43,Tianfeng Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003F50,Bank of Changsha,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003GD0,Great Wall Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003JW4,Pharmaron,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003L78,CNOOC SES,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003LQ2,Bank of Suzhou,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003MM9,Advanced Micro-Fabrication Equipment,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003MN7,Montage Technology,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003N43,CGN Global,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003NZ9,Chongqing Rural Commercial Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003P74,TRANSSION Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003PM2,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003PS9,China Zheshang Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003PZ4,Postal Savings Bank of China,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003R64,BOC Group Life Assurance Company,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003R80,Roborock,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003RK2,Fuzhou Rockchip,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003RL0,Goneo,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003T39,Shenzhen New Industries Biomedical Engineering,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100003ZR0,Trinasolar,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000041R8,Cambricon,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100004272,Nongfu Spring,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000047B9,Anker Innovations,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000048D3,Yihai Kerry Arawana Holdings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000048J0,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100004900,Zhongtai Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000049X9,CNGR Advanced Material,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100004C45,APT Research,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100004PM0,Galaxycore,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100004QD7,Shanghai Rural Commercial Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100004QL0,China Energy Engineering,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100004ZD8,ACM Research,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE1000052S3,Ningbo Deye Inverter Technology,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100005998,PioTech,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100005D92,SUPCON Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100005GY1,Empyrean,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100005PN5,United Imaging Healthcare (Shanghai),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100005R96,JinkoSolar,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100005VG7,ICICI Securities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100005XM1,Bestechnic,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100006M82,Huaqin Telecom Technology,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CNE100006V65,China Tower,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
COE15PA00026,ISA (Columbia),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
COTK7PA00010,CIBEST,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CZ0005112300,CEZ,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CZ0008019106,Komerční banka,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
CZ0008040318,MONETA Money Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0005140008,Deutsche Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0005190003,BMW Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0005200000,Beiersdorf,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0005439004,Continental,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0005470306,EVENTIM,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0005552004,Deutsche Post,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0005557508,Deutsche Telekom,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0005785604,Fresenius,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0005785802,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0005810055,Deutsche Börse Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0006047004,Heidelberg Materials,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0006048408,Henkel,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0006231004,Infineon Technologies,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0006452907,Nemetschek Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0006599905,Merck KGaA,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0006602006,GEA Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0007010803,RATIONAL,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0007030009,Rheinmetall,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0007037129,RWE Supply & Trading,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0007100000,Mercedes-Benz International,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0007164600,SAP,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0007236101,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0007664005,Volkswagen Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0008232125,Lufthansa Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0008402215,Hannover RE,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0008404005,Allianz,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE0008430026,Munich Re,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000A0D9PT0,MTU Aero Engines,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000A12DM80,Scout24 SE,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000A1DAHH0,Brenntag,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000A1EWWW0,adidas,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000A1ML7J1,Vonovia,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000A40KY26,Covestro,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000BASF111,BASF,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000BAY0017,Bayer,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000CBK1001,Commerzbank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000DTR0CK8,Daimler Truck AG,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000ENAG999,E.ON,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000ENER6Y0,Siemens Energy,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000EVNK013,Evonik,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000KBX1006,Knorr-Bremse,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000LEG1110,LEG Immobilien,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000SHL1006,Siemens Healthineers,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000SYM9999,Symrise,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000TLX1005,Talanx,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DE000ZAL1111,Zalon by Zalando,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DK0010181759,Ny Carlsberg Glyptotek,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DK0010244508,MAERSK,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DK0010272202,Genmab,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DK0010274414,Danske Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DK0060079531,DSV,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DK0060094928,Ørsted,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DK0060252690,Pandora Jewelry,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DK0060336014,Novozymes,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DK0060448595,Coloplast,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DK0060636678,Tryg,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DK0060738599,Demant,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DK0061539921,Vestas Wind Systems,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DK0062498333,Novo Nordisk Fonden,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
DK0063855168,ROCKWOOL Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
EGS37091C013,Eastern Michigan University,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
EGS60121C018,Commercial International Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
EGS691S1C011,Talaat Mostafa Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
ES0105066007,Cellnex Telecom,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
ES0109067019,Amadeus,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
